Term,VIF,VIF_CI_low,VIF_CI_high,SE_factor,Tolerance,Tolerance_CI_low,Tolerance_CI_high
total_stats_z,3.089537603949474,3.014097117322469,3.1678038068607486,1.7577080542426475,0.32367303078676296,0.3156761153687061,0.3317743128623327
age_z,1.3032148898381746,1.280294690217036,1.3280093152973627,1.1415843770121308,0.7673331603233707,0.7530067662033559,0.7810701767656942
preferred_foot,1.0441468035730765,1.0306242273392248,1.063640471451945,1.0218350177856876,0.9577197349817038,0.940167309198877,0.9702857486493524
weak_foot_rating,1.228396218369046,1.2077745358312741,1.2510646088394684,1.0260471274541043,0.8140695852415681,0.799319230145624,0.8279691037795649
position_group,2.9701926175500586,2.898244363129535,3.0448678924821184,1.1989399613451004,0.33667850162015506,0.3284214735453823,0.3450364685330385
