Term,VIF,VIF_CI_low,VIF_CI_high,SE_factor,Tolerance,Tolerance_CI_low,Tolerance_CI_high
position_group,102.31335724786963,99.33697571882276,105.37982540955615,2.162662364747404,0.009773894894068897,0.009489482413863604,0.01006674496343174
total_stats_z,37.31993292580328,36.243690228095716,38.429041033939605,6.109004249941497,0.02679533218851507,0.026021986838464795,0.02759100946141546
shooting_z,9.648905933915795,9.381658183672469,9.924674833369112,3.1062688122433633,0.10363869301337174,0.10075896861001055,0.10659096509616683
passing_z,7.822819680791639,7.608962386291768,8.043597114904612,2.7969304032799314,0.12783114539319201,0.12432248727960549,0.1314239641664664
dribbling_z,6.684451422513397,6.503878403834837,6.870948739056523,2.5854306067874644,0.1496009076574295,0.14554030862080247,0.15375441204595353
defending_z,7.372172454372432,7.17149131295256,7.579379234163867,2.7151744795449946,0.13564522617846528,0.1319369263768363,0.13944101113165708
age_z,1.4049070667215635,1.3789278058902101,1.4326674636502215,1.1852877569272213,0.7117908534217577,0.6979986810422498,0.7252011278098919
reputation_z,1.2126924685605909,1.1925629219148652,1.2349262554418359,1.1012231692806826,0.824611371741224,0.8097649520312585,0.8385301786796522
